Entity,Code,Year,Homosexual activity (historical)
Guyana,GUY,2008,"Male illegal, female legal or uncertain"
Guyana,GUY,2009,"Male illegal, female legal or uncertain"
Guyana,GUY,2010,"Male illegal, female legal or uncertain"
Guyana,GUY,2011,"Male illegal, female legal or uncertain"
Guyana,GUY,2012,"Male illegal, female legal or uncertain"
Guyana,GUY,2013,"Male illegal, female legal or uncertain"
Guyana,GUY,2014,"Male illegal, female legal or uncertain"
Guyana,GUY,2015,"Male illegal, female legal or uncertain"
Guyana,GUY,2016,"Male illegal, female legal or uncertain"
Guyana,GUY,2017,"Male illegal, female legal or uncertain"
Guyana,GUY,2018,"Male illegal, female legal or uncertain"
Guyana,GUY,2019,"Male illegal, female legal or uncertain"
Guyana,GUY,2020,"Male illegal, female legal or uncertain"
Guyana,GUY,2021,"Male illegal, female legal or uncertain"
Guyana,GUY,2022,"Male illegal, female legal or uncertain"
Guyana,GUY,2023,"Male illegal, female legal or uncertain"
Guyana,GUY,2024,"Male illegal, female legal or uncertain"
Haiti,HTI,1950,Legal
Haiti,HTI,1951,Legal
Haiti,HTI,1952,Legal
Haiti,HTI,1953,Legal
Haiti,HTI,1954,Legal
Haiti,HTI,1955,Legal
Haiti,HTI,1956,Legal
Haiti,HTI,1957,Legal
Haiti,HTI,1958,Legal
Haiti,HTI,1959,Legal
Haiti,HTI,1960,Legal
Haiti,HTI,1961,Legal
Haiti,HTI,1962,Legal
Haiti,HTI,1963,Legal
Haiti,HTI,1964,Legal
Haiti,HTI,1965,Legal
Haiti,HTI,1966,Legal
Haiti,HTI,1967,Legal
Haiti,HTI,1968,Legal
Haiti,HTI,1969,Legal
Haiti,HTI,1970,Legal
Haiti,HTI,1971,Legal
Haiti,HTI,1972,Legal
Haiti,HTI,1973,Legal
Haiti,HTI,1974,Legal
Haiti,HTI,1975,Legal
Haiti,HTI,1976,Legal
Haiti,HTI,1977,Legal
Haiti,HTI,1978,Legal
Haiti,HTI,1979,Legal
Haiti,HTI,1980,Legal
Haiti,HTI,1981,Legal
Haiti,HTI,1982,Legal
Haiti,HTI,1983,Legal
Haiti,HTI,1984,Legal
Haiti,HTI,1985,Legal
Haiti,HTI,1986,Legal
Haiti,HTI,1987,Legal
Haiti,HTI,1988,Legal
Haiti,HTI,1989,Legal
Haiti,HTI,1990,Legal
Haiti,HTI,1991,Legal
Haiti,HTI,1992,Legal
Haiti,HTI,1993,Legal
Haiti,HTI,1994,Legal
Haiti,HTI,1995,Legal
Haiti,HTI,1996,Legal
Haiti,HTI,1997,Legal
Haiti,HTI,1998,Legal
Haiti,HTI,1999,Legal
Haiti,HTI,2000,Legal
Haiti,HTI,2001,Legal
Haiti,HTI,2002,Legal
Haiti,HTI,2003,Legal
Haiti,HTI,2004,Legal
Haiti,HTI,2005,Legal
Haiti,HTI,2006,Legal
Haiti,HTI,2007,Legal
Haiti,HTI,2008,Legal
Haiti,HTI,2009,Legal
Haiti,HTI,2010,Legal
Haiti,HTI,2011,Legal
Haiti,HTI,2012,Legal
Haiti,HTI,2013,Legal
Haiti,HTI,2014,Legal
Haiti,HTI,2015,Legal
Haiti,HTI,2016,Legal
Haiti,HTI,2017,Legal
Haiti,HTI,2018,Legal
Haiti,HTI,2019,Legal
Haiti,HTI,2020,Legal
Haiti,HTI,2021,Legal
Haiti,HTI,2022,Legal
Haiti,HTI,2023,Legal
Haiti,HTI,2024,Legal
Honduras,HND,1985,Legal
Honduras,HND,1986,Legal
Honduras,HND,1987,Legal
Honduras,HND,1988,Legal
Honduras,HND,1989,Legal
Honduras,HND,1990,Legal
Honduras,HND,1991,Legal
Honduras,HND,1992,Legal
Honduras,HND,1993,Legal
Honduras,HND,1994,Legal
Honduras,HND,1995,Legal
Honduras,HND,1996,Legal
Honduras,HND,1997,Legal
Honduras,HND,1998,Legal
Honduras,HND,1999,Legal
Honduras,HND,2000,Legal
Honduras,HND,2001,Legal
Honduras,HND,2002,Legal
Honduras,HND,2003,Legal
Honduras,HND,2004,Legal
Honduras,HND,2005,Legal
Honduras,HND,2006,Legal
Honduras,HND,2007,Legal
Honduras,HND,2008,Legal
Honduras,HND,2009,Legal
Honduras,HND,2010,Legal
Honduras,HND,2011,Legal
Honduras,HND,2012,Legal
Honduras,HND,2013,Legal
Honduras,HND,2014,Legal
Honduras,HND,2015,Legal
Honduras,HND,2016,Legal
Honduras,HND,2017,Legal
Honduras,HND,2018,Legal
Honduras,HND,2019,Legal
Honduras,HND,2020,Legal
Honduras,HND,2021,Legal
Honduras,HND,2022,Legal
Honduras,HND,2023,Legal
Honduras,HND,2024,Legal
Hungary,HUN,1961,Legal
Hungary,HUN,1962,Legal
Hungary,HUN,1963,Legal
Hungary,HUN,1964,Legal
Hungary,HUN,1965,Legal
Hungary,HUN,1966,Legal
Hungary,HUN,1967,Legal
Hungary,HUN,1968,Legal
Hungary,HUN,1969,Legal
Hungary,HUN,1970,Legal
Hungary,HUN,1971,Legal
Hungary,HUN,1972,Legal
Hungary,HUN,1973,Legal
Hungary,HUN,1974,Legal
Hungary,HUN,1975,Legal
Hungary,HUN,1976,Legal
Hungary,HUN,1977,Legal
Hungary,HUN,1978,Legal
Hungary,HUN,1979,Legal
Hungary,HUN,1980,Legal
Hungary,HUN,1981,Legal
Hungary,HUN,1982,Legal
Hungary,HUN,1983,Legal
Hungary,HUN,1984,Legal
Hungary,HUN,1985,Legal
Hungary,HUN,1986,Legal
Hungary,HUN,1987,Legal
Hungary,HUN,1988,Legal
Hungary,HUN,1989,Legal
Hungary,HUN,1990,Legal
Hungary,HUN,1991,Legal
Hungary,HUN,1992,Legal
Hungary,HUN,1993,Legal
Hungary,HUN,1994,Legal
Hungary,HUN,1995,Legal
Hungary,HUN,1996,Legal
Hungary,HUN,1997,Legal
Hungary,HUN,1998,Legal
Hungary,HUN,1999,Legal
Hungary,HUN,2000,Legal
Hungary,HUN,2001,Legal
Hungary,HUN,2002,Legal
Hungary,HUN,2003,Legal
Hungary,HUN,2004,Legal
Hungary,HUN,2005,Legal
Hungary,HUN,2006,Legal
Hungary,HUN,2007,Legal
Hungary,HUN,2008,Legal
Hungary,HUN,2009,Legal
Hungary,HUN,2010,Legal
Hungary,HUN,2011,Legal
Hungary,HUN,2012,Legal
Hungary,HUN,2013,Legal
Hungary,HUN,2014,Legal
Hungary,HUN,2015,Legal
Hungary,HUN,2016,Legal
Hungary,HUN,2017,Legal
Hungary,HUN,2018,Legal
Hungary,HUN,2019,Legal
Hungary,HUN,2020,Legal
Hungary,HUN,2021,Legal
Hungary,HUN,2022,Legal
Hungary,HUN,2023,Legal
Hungary,HUN,2024,Legal
Iceland,ISL,1950,Legal
Iceland,ISL,1951,Legal
Iceland,ISL,1952,Legal
Iceland,ISL,1953,Legal
Iceland,ISL,1954,Legal
Iceland,ISL,1955,Legal
Iceland,ISL,1956,Legal
Iceland,ISL,1957,Legal
Iceland,ISL,1958,Legal
Iceland,ISL,1959,Legal
Iceland,ISL,1960,Legal
Iceland,ISL,1961,Legal
Iceland,ISL,1962,Legal
Iceland,ISL,1963,Legal
Iceland,ISL,1964,Legal
Iceland,ISL,1965,Legal
Iceland,ISL,1966,Legal
Iceland,ISL,1967,Legal
Iceland,ISL,1968,Legal
Iceland,ISL,1969,Legal
Iceland,ISL,1970,Legal
Iceland,ISL,1971,Legal
Iceland,ISL,1972,Legal
Iceland,ISL,1973,Legal
Iceland,ISL,1974,Legal
Iceland,ISL,1975,Legal
Iceland,ISL,1976,Legal
Iceland,ISL,1977,Legal
Iceland,ISL,1978,Legal
Iceland,ISL,1979,Legal
Iceland,ISL,1980,Legal
Iceland,ISL,1981,Legal
Iceland,ISL,1982,Legal
Iceland,ISL,1983,Legal
Iceland,ISL,1984,Legal
Iceland,ISL,1985,Legal
Iceland,ISL,1986,Legal
Iceland,ISL,1987,Legal
Iceland,ISL,1988,Legal
Iceland,ISL,1989,Legal
Iceland,ISL,1990,Legal
Iceland,ISL,1991,Legal
Iceland,ISL,1992,Legal
Iceland,ISL,1993,Legal
Iceland,ISL,1994,Legal
Iceland,ISL,1995,Legal
Iceland,ISL,1996,Legal
Iceland,ISL,1997,Legal
Iceland,ISL,1998,Legal
Iceland,ISL,1999,Legal
Iceland,ISL,2000,Legal
Iceland,ISL,2001,Legal
Iceland,ISL,2002,Legal
Iceland,ISL,2003,Legal
Iceland,ISL,2004,Legal
Iceland,ISL,2005,Legal
Iceland,ISL,2006,Legal
Iceland,ISL,2007,Legal
Iceland,ISL,2008,Legal
Iceland,ISL,2009,Legal
Iceland,ISL,2010,Legal
Iceland,ISL,2011,Legal
Iceland,ISL,2012,Legal
Iceland,ISL,2013,Legal
Iceland,ISL,2014,Legal
Iceland,ISL,2015,Legal
Iceland,ISL,2016,Legal
Iceland,ISL,2017,Legal
Iceland,ISL,2018,Legal
Iceland,ISL,2019,Legal
Iceland,ISL,2020,Legal
Iceland,ISL,2021,Legal
Iceland,ISL,2022,Legal
Iceland,ISL,2023,Legal
Iceland,ISL,2024,Legal
India,IND,1950,"Illegal, prison or other penalty"
India,IND,1951,"Illegal, prison or other penalty"
India,IND,1952,"Illegal, prison or other penalty"
India,IND,1953,"Illegal, prison or other penalty"
India,IND,1954,"Illegal, prison or other penalty"
India,IND,1955,"Illegal, prison or other penalty"
India,IND,1956,"Illegal, prison or other penalty"
India,IND,1957,"Illegal, prison or other penalty"
India,IND,1958,"Illegal, prison or other penalty"
India,IND,1959,"Illegal, prison or other penalty"
India,IND,1960,"Illegal, prison or other penalty"
India,IND,1961,"Illegal, prison or other penalty"
India,IND,1962,"Illegal, prison or other penalty"
India,IND,1963,"Illegal, prison or other penalty"
India,IND,1964,"Illegal, prison or other penalty"
India,IND,1965,"Illegal, prison or other penalty"
India,IND,1966,"Illegal, prison or other penalty"
India,IND,1967,"Illegal, prison or other penalty"
India,IND,1968,"Illegal, prison or other penalty"
India,IND,1969,"Illegal, prison or other penalty"
India,IND,1970,"Illegal, prison or other penalty"
India,IND,1971,"Illegal, prison or other penalty"
India,IND,1972,"Illegal, prison or other penalty"
India,IND,1973,"Illegal, prison or other penalty"
India,IND,1974,"Illegal, prison or other penalty"
India,IND,1975,"Illegal, prison or other penalty"
India,IND,1976,"Illegal, prison or other penalty"
India,IND,1977,"Illegal, prison or other penalty"
India,IND,1978,"Illegal, prison or other penalty"
India,IND,1979,"Illegal, prison or other penalty"
India,IND,1980,"Illegal, prison or other penalty"
India,IND,1981,"Illegal, prison or other penalty"
India,IND,1982,"Illegal, prison or other penalty"
India,IND,1983,"Illegal, prison or other penalty"
India,IND,1984,"Illegal, prison or other penalty"
India,IND,1985,"Illegal, prison or other penalty"
India,IND,1986,"Illegal, prison or other penalty"
India,IND,1987,"Illegal, prison or other penalty"
India,IND,1988,"Illegal, prison or other penalty"
India,IND,1989,"Illegal, prison or other penalty"
India,IND,1990,"Illegal, prison or other penalty"
India,IND,1991,"Illegal, prison or other penalty"
India,IND,1992,"Illegal, prison or other penalty"
India,IND,1993,"Illegal, prison or other penalty"
India,IND,1994,"Illegal, prison or other penalty"
India,IND,1995,"Illegal, prison or other penalty"
India,IND,1996,"Illegal, prison or other penalty"
India,IND,1997,"Illegal, prison or other penalty"
India,IND,1998,"Illegal, prison or other penalty"
India,IND,1999,"Illegal, prison or other penalty"
India,IND,2000,"Illegal, prison or other penalty"
India,IND,2001,"Illegal, prison or other penalty"
India,IND,2002,"Illegal, prison or other penalty"
India,IND,2003,"Illegal, prison or other penalty"
India,IND,2004,"Illegal, prison or other penalty"
India,IND,2005,"Illegal, prison or other penalty"
India,IND,2006,"Illegal, prison or other penalty"
India,IND,2007,"Illegal, prison or other penalty"
India,IND,2008,"Illegal, prison or other penalty"
India,IND,2009,Legal
India,IND,2010,Legal
India,IND,2011,Legal
India,IND,2012,Legal
India,IND,2013,"Illegal, prison or other penalty"
India,IND,2014,"Illegal, prison or other penalty"
India,IND,2015,"Illegal, prison or other penalty"
India,IND,2016,"Illegal, prison or other penalty"
India,IND,2017,"Illegal, prison or other penalty"
India,IND,2018,Legal
India,IND,2019,Legal
India,IND,2020,Legal
India,IND,2021,Legal
India,IND,2022,Legal
India,IND,2023,Legal
India,IND,2024,Legal
Indonesia,IDN,2002,Varies by region
Indonesia,IDN,2003,Varies by region
Indonesia,IDN,2004,Varies by region
Indonesia,IDN,2005,Varies by region
Indonesia,IDN,2006,Varies by region
Indonesia,IDN,2007,Varies by region
Indonesia,IDN,2008,Varies by region
Indonesia,IDN,2009,Varies by region
Indonesia,IDN,2010,Varies by region
Indonesia,IDN,2011,Varies by region
Indonesia,IDN,2012,Varies by region
Indonesia,IDN,2013,Varies by region
Indonesia,IDN,2014,Varies by region
Indonesia,IDN,2015,Varies by region
Indonesia,IDN,2016,Varies by region
Indonesia,IDN,2017,Varies by region
Indonesia,IDN,2018,Varies by region
Indonesia,IDN,2019,Varies by region
Indonesia,IDN,2020,Varies by region
Indonesia,IDN,2021,Varies by region
Indonesia,IDN,2022,Varies by region
Indonesia,IDN,2023,Varies by region
Indonesia,IDN,2024,Varies by region
Iran,IRN,1950,"Illegal, death penalty"
Iran,IRN,1951,"Illegal, death penalty"
Iran,IRN,1952,"Illegal, death penalty"
Iran,IRN,1953,"Illegal, death penalty"
Iran,IRN,1954,"Illegal, death penalty"
Iran,IRN,1955,"Illegal, death penalty"
Iran,IRN,1956,"Illegal, death penalty"
Iran,IRN,1957,"Illegal, death penalty"
Iran,IRN,1958,"Illegal, death penalty"
Iran,IRN,1959,"Illegal, death penalty"
Iran,IRN,1960,"Illegal, death penalty"
Iran,IRN,1961,"Illegal, death penalty"
Iran,IRN,1962,"Illegal, death penalty"
Iran,IRN,1963,"Illegal, death penalty"
Iran,IRN,1964,"Illegal, death penalty"
Iran,IRN,1965,"Illegal, death penalty"
Iran,IRN,1966,"Illegal, death penalty"
Iran,IRN,1967,"Illegal, death penalty"
Iran,IRN,1968,"Illegal, death penalty"
Iran,IRN,1969,"Illegal, death penalty"
Iran,IRN,1970,"Illegal, death penalty"
Iran,IRN,1971,"Illegal, death penalty"
Iran,IRN,1972,"Illegal, death penalty"
Iran,IRN,1973,"Illegal, death penalty"
Iran,IRN,1974,"Illegal, death penalty"
Iran,IRN,1975,"Illegal, death penalty"
Iran,IRN,1976,"Illegal, death penalty"
Iran,IRN,1977,"Illegal, death penalty"
Iran,IRN,1978,"Illegal, death penalty"
Iran,IRN,1979,"Illegal, death penalty"
Iran,IRN,1980,"Illegal, death penalty"
Iran,IRN,1981,"Illegal, death penalty"
Iran,IRN,1982,"Illegal, death penalty"
Iran,IRN,1983,"Illegal, death penalty"
Iran,IRN,1984,"Illegal, death penalty"
Iran,IRN,1985,"Illegal, death penalty"
Iran,IRN,1986,"Illegal, death penalty"
Iran,IRN,1987,"Illegal, death penalty"
Iran,IRN,1988,"Illegal, death penalty"
Iran,IRN,1989,"Illegal, death penalty"
Iran,IRN,1990,"Illegal, death penalty"
Iran,IRN,1991,"Illegal, death penalty"
Iran,IRN,1992,"Illegal, death penalty"
Iran,IRN,1993,"Illegal, death penalty"
Iran,IRN,1994,"Illegal, death penalty"
Iran,IRN,1995,"Illegal, death penalty"
Iran,IRN,1996,"Illegal, death penalty"
Iran,IRN,1997,"Illegal, death penalty"
Iran,IRN,1998,"Illegal, death penalty"
Iran,IRN,1999,"Illegal, death penalty"
Iran,IRN,2000,"Illegal, death penalty"
Iran,IRN,2001,"Illegal, death penalty"
Iran,IRN,2002,"Illegal, death penalty"
Iran,IRN,2003,"Illegal, death penalty"
Iran,IRN,2004,"Illegal, death penalty"
Iran,IRN,2005,"Illegal, death penalty"
Iran,IRN,2006,"Illegal, death penalty"
Iran,IRN,2007,"Illegal, death penalty"
Iran,IRN,2008,"Illegal, death penalty"
Iran,IRN,2009,"Illegal, death penalty"
Iran,IRN,2010,"Illegal, death penalty"
Iran,IRN,2011,"Illegal, death penalty"
Iran,IRN,2012,"Illegal, death penalty"
Iran,IRN,2013,"Illegal, death penalty"
Iran,IRN,2014,"Illegal, death penalty"
Iran,IRN,2015,"Illegal, death penalty"
Iran,IRN,2016,"Illegal, death penalty"
Iran,IRN,2017,"Illegal, death penalty"
Iran,IRN,2018,"Illegal, death penalty"
Iran,IRN,2019,"Illegal, death penalty"
Iran,IRN,2020,"Illegal, death penalty"
Iran,IRN,2021,"Illegal, death penalty"
Iran,IRN,2022,"Illegal, death penalty"
Iran,IRN,2023,"Illegal, death penalty"
Iran,IRN,2024,"Illegal, death penalty"
Iraq,IRQ,1969,Ambiguous
Iraq,IRQ,1970,Ambiguous
Iraq,IRQ,1971,Ambiguous
Iraq,IRQ,1972,Ambiguous
Iraq,IRQ,1973,Ambiguous
Iraq,IRQ,1974,Ambiguous
Iraq,IRQ,1975,Ambiguous
Iraq,IRQ,1976,Ambiguous
Iraq,IRQ,1977,Ambiguous
Iraq,IRQ,1978,Ambiguous
Iraq,IRQ,1979,Ambiguous
Iraq,IRQ,1980,Ambiguous
Iraq,IRQ,1981,Ambiguous
Iraq,IRQ,1982,Ambiguous
Iraq,IRQ,1983,Ambiguous
Iraq,IRQ,1984,Ambiguous
Iraq,IRQ,1985,Ambiguous
Iraq,IRQ,1986,Ambiguous
Iraq,IRQ,1987,Ambiguous
Iraq,IRQ,1988,Ambiguous
Iraq,IRQ,1989,Ambiguous
Iraq,IRQ,1990,Ambiguous
Iraq,IRQ,1991,Ambiguous
Iraq,IRQ,1992,Ambiguous
Iraq,IRQ,1993,Ambiguous
Iraq,IRQ,1994,Ambiguous
Iraq,IRQ,1995,Ambiguous
Iraq,IRQ,1996,Ambiguous
Iraq,IRQ,1997,Ambiguous
Iraq,IRQ,1998,Ambiguous
Iraq,IRQ,1999,Ambiguous
Iraq,IRQ,2000,Ambiguous
Iraq,IRQ,2001,Ambiguous
Iraq,IRQ,2002,Ambiguous
Iraq,IRQ,2003,Ambiguous
Iraq,IRQ,2004,Ambiguous
Iraq,IRQ,2005,Ambiguous
Iraq,IRQ,2006,Ambiguous
Iraq,IRQ,2007,Ambiguous
Iraq,IRQ,2008,Ambiguous
Iraq,IRQ,2009,Ambiguous
Iraq,IRQ,2010,Ambiguous
Iraq,IRQ,2011,Ambiguous
Iraq,IRQ,2012,Ambiguous
Iraq,IRQ,2013,Ambiguous
Iraq,IRQ,2014,Ambiguous
Iraq,IRQ,2015,Ambiguous
Iraq,IRQ,2016,Ambiguous
Iraq,IRQ,2017,Ambiguous
Iraq,IRQ,2018,Ambiguous
Iraq,IRQ,2019,Ambiguous
Iraq,IRQ,2020,Ambiguous
Iraq,IRQ,2021,Ambiguous
Iraq,IRQ,2022,Ambiguous
Iraq,IRQ,2023,Ambiguous
Iraq,IRQ,2024,"Illegal, prison or other penalty"
Ireland,IRL,1950,"Illegal, prison or other penalty"
Ireland,IRL,1951,"Illegal, prison or other penalty"
Ireland,IRL,1952,"Illegal, prison or other penalty"
Ireland,IRL,1953,"Illegal, prison or other penalty"
Ireland,IRL,1954,"Illegal, prison or other penalty"
Ireland,IRL,1955,"Illegal, prison or other penalty"
Ireland,IRL,1956,"Illegal, prison or other penalty"
Ireland,IRL,1957,"Illegal, prison or other penalty"
Ireland,IRL,1958,"Illegal, prison or other penalty"
Ireland,IRL,1959,"Illegal, prison or other penalty"
Ireland,IRL,1960,"Illegal, prison or other penalty"
Ireland,IRL,1961,"Illegal, prison or other penalty"
Ireland,IRL,1962,"Illegal, prison or other penalty"
Ireland,IRL,1963,"Illegal, prison or other penalty"
Ireland,IRL,1964,"Illegal, prison or other penalty"
Ireland,IRL,1965,"Illegal, prison or other penalty"
Ireland,IRL,1966,"Illegal, prison or other penalty"
Ireland,IRL,1967,"Illegal, prison or other penalty"
Ireland,IRL,1968,"Illegal, prison or other penalty"
Ireland,IRL,1969,"Illegal, prison or other penalty"
Ireland,IRL,1970,"Illegal, prison or other penalty"
Ireland,IRL,1971,"Illegal, prison or other penalty"
Ireland,IRL,1972,"Illegal, prison or other penalty"
Ireland,IRL,1973,"Illegal, prison or other penalty"
Ireland,IRL,1974,"Illegal, prison or other penalty"
Ireland,IRL,1975,"Illegal, prison or other penalty"
Ireland,IRL,1976,"Illegal, prison or other penalty"
Ireland,IRL,1977,"Illegal, prison or other penalty"
Ireland,IRL,1978,"Illegal, prison or other penalty"
Ireland,IRL,1979,"Illegal, prison or other penalty"
Ireland,IRL,1980,"Illegal, prison or other penalty"
Ireland,IRL,1981,"Illegal, prison or other penalty"
Ireland,IRL,1982,"Illegal, prison or other penalty"
Ireland,IRL,1983,"Illegal, prison or other penalty"
Ireland,IRL,1984,"Illegal, prison or other penalty"
Ireland,IRL,1985,"Illegal, prison or other penalty"
Ireland,IRL,1986,"Illegal, prison or other penalty"
Ireland,IRL,1987,"Illegal, prison or other penalty"
Ireland,IRL,1988,"Illegal, prison or other penalty"
Ireland,IRL,1989,"Illegal, prison or other penalty"
Ireland,IRL,1990,"Illegal, prison or other penalty"
Ireland,IRL,1991,"Illegal, prison or other penalty"
Ireland,IRL,1992,"Illegal, prison or other penalty"
Ireland,IRL,1993,Legal
Ireland,IRL,1994,Legal
Ireland,IRL,1995,Legal
Ireland,IRL,1996,Legal
Ireland,IRL,1997,Legal
Ireland,IRL,1998,Legal
Ireland,IRL,1999,Legal
Ireland,IRL,2000,Legal
Ireland,IRL,2001,Legal
Ireland,IRL,2002,Legal
Ireland,IRL,2003,Legal
Ireland,IRL,2004,Legal
Ireland,IRL,2005,Legal
Ireland,IRL,2006,Legal
Ireland,IRL,2007,Legal
Ireland,IRL,2008,Legal
Ireland,IRL,2009,Legal
Ireland,IRL,2010,Legal
Ireland,IRL,2011,Legal
Ireland,IRL,2012,Legal
Ireland,IRL,2013,Legal
Ireland,IRL,2014,Legal
Ireland,IRL,2015,Legal
Ireland,IRL,2016,Legal
Ireland,IRL,2017,Legal
Ireland,IRL,2018,Legal
Ireland,IRL,2019,Legal
Ireland,IRL,2020,Legal
Ireland,IRL,2021,Legal
Ireland,IRL,2022,Legal
Ireland,IRL,2023,Legal
Ireland,IRL,2024,Legal
Israel,ISR,1963,Legal
Israel,ISR,1964,Legal
Israel,ISR,1965,Legal
Israel,ISR,1966,Legal
Israel,ISR,1967,Legal
Israel,ISR,1968,Legal
Israel,ISR,1969,Legal
Israel,ISR,1970,Legal
Israel,ISR,1971,Legal
Israel,ISR,1972,Legal
Israel,ISR,1973,Legal
Israel,ISR,1974,Legal
Israel,ISR,1975,Legal
Israel,ISR,1976,Legal
Israel,ISR,1977,Legal
Israel,ISR,1978,Legal
Israel,ISR,1979,Legal
Israel,ISR,1980,Legal
