País,Año,Legislación
Botswana,1999,Ilegal
Botswana,2000,Ilegal
Botswana,2001,Ilegal
Botswana,2002,Ilegal
Botswana,2003,Ilegal
Botswana,2004,Ilegal
Botswana,2005,Ilegal
Botswana,2006,Ilegal
Botswana,2007,Ilegal
Botswana,2008,Ilegal
Botswana,2009,Ilegal
Botswana,2010,Ilegal
Botswana,2011,Ilegal
Botswana,2012,Ilegal
Botswana,2013,Ilegal
Botswana,2014,Ilegal
Botswana,2015,Ilegal
Botswana,2016,Ilegal
Botswana,2017,Ilegal
Botswana,2018,Ilegal
Botswana,2019,Legal
Botswana,2020,Legal
Botswana,2021,Legal
Botswana,2022,Legal
Botswana,2023,Legal
Botswana,2024,Legal
Brazil,1950,Legal
Brazil,1951,Legal
Brazil,1952,Legal
Brazil,1953,Legal
Brazil,1954,Legal
Brazil,1955,Legal
Brazil,1956,Legal
Brazil,1957,Legal
Brazil,1958,Legal
Brazil,1959,Legal
Brazil,1960,Legal
Brazil,1961,Legal
Brazil,1962,Legal
Brazil,1963,Legal
Brazil,1964,Legal
Brazil,1965,Legal
Brazil,1966,Legal
Brazil,1967,Legal
Brazil,1968,Legal
Brazil,1969,Legal
Brazil,1970,Legal
Brazil,1971,Legal
Brazil,1972,Legal
Brazil,1973,Legal
Brazil,1974,Legal
Brazil,1975,Legal
Brazil,1976,Legal
Brazil,1977,Legal
Brazil,1978,Legal
Brazil,1979,Legal
Brazil,1980,Legal
Brazil,1981,Legal
Brazil,1982,Legal
Brazil,1983,Legal
Brazil,1984,Legal
Brazil,1985,Legal
Brazil,1986,Legal
Brazil,1987,Legal
Brazil,1988,Legal
Brazil,1989,Legal
Brazil,1990,Legal
Brazil,1991,Legal
Brazil,1992,Legal
Brazil,1993,Legal
Brazil,1994,Legal
Brazil,1995,Legal
Brazil,1996,Legal
Brazil,1997,Legal
Brazil,1998,Legal
Brazil,1999,Legal
Brazil,2000,Legal
Brazil,2001,Legal
Brazil,2002,Legal
Brazil,2003,Legal
Brazil,2004,Legal
Brazil,2005,Legal
Brazil,2006,Legal
Brazil,2007,Legal
Brazil,2008,Legal
Brazil,2009,Legal
Brazil,2010,Legal
Brazil,2011,Legal
Brazil,2012,Legal
Brazil,2013,Legal
Brazil,2014,Legal
Brazil,2015,Legal
Brazil,2016,Legal
Brazil,2017,Legal
Brazil,2018,Legal
Brazil,2019,Legal
Brazil,2020,Legal
Brazil,2021,Legal
Brazil,2022,Legal
Brazil,2023,Legal
Brazil,2024,Legal
Brunei,1951,Ilegal
Brunei,1952,Ilegal
Brunei,1953,Ilegal
Brunei,1954,Ilegal
Brunei,1955,Ilegal
Brunei,1956,Ilegal
Brunei,1957,Ilegal
Brunei,1958,Ilegal
Brunei,1959,Ilegal
Brunei,1960,Ilegal
Brunei,1961,Ilegal
Brunei,1962,Ilegal
Brunei,1963,Ilegal
Brunei,1964,Ilegal
Brunei,1965,Ilegal
Brunei,1966,Ilegal
Brunei,1967,Ilegal
Brunei,1968,Ilegal
Brunei,1969,Ilegal
Brunei,1970,Ilegal
Brunei,1971,Ilegal
Brunei,1972,Ilegal
Brunei,1973,Ilegal
Brunei,1974,Ilegal
Brunei,1975,Ilegal
Brunei,1976,Ilegal
Brunei,1977,Ilegal
Brunei,1978,Ilegal
Brunei,1979,Ilegal
Brunei,1980,Ilegal
Brunei,1981,Ilegal
Brunei,1982,Ilegal
Brunei,1983,Ilegal
Brunei,1984,Ilegal
Brunei,1985,Ilegal
Brunei,1986,Ilegal
Brunei,1987,Ilegal
Brunei,1988,Ilegal
Brunei,1989,Ilegal
Brunei,1990,Ilegal
Brunei,1991,Ilegal
Brunei,1992,Ilegal
Brunei,1993,Ilegal
Brunei,1994,Ilegal
Brunei,1995,Ilegal
Brunei,1996,Ilegal
Brunei,1997,Ilegal
Brunei,1998,Ilegal
Brunei,1999,Ilegal
Brunei,2000,Ilegal
Brunei,2001,Ilegal
Brunei,2002,Ilegal
Brunei,2003,Ilegal
Brunei,2004,Ilegal
Brunei,2005,Ilegal
Brunei,2006,Ilegal
Brunei,2007,Ilegal
Brunei,2008,Ilegal
Brunei,2009,Ilegal
Brunei,2010,Ilegal
Brunei,2011,Ilegal
Brunei,2012,Ilegal
Brunei,2013,Ilegal
Brunei,2014,Ilegal
Brunei,2015,Ilegal
Brunei,2016,Ilegal
Brunei,2017,Ilegal
Brunei,2018,Ilegal
Brunei,2019,Ilegal
Brunei,2020,Ilegal
Brunei,2021,Ilegal
Brunei,2022,Ilegal
Brunei,2023,Ilegal
Brunei,2024,Ilegal
Bulgaria,1950,Ilegal
Bulgaria,1951,Ilegal
Bulgaria,1952,Ilegal
Bulgaria,1953,Ilegal
Bulgaria,1954,Ilegal
Bulgaria,1955,Ilegal
Bulgaria,1956,Ilegal
Bulgaria,1957,Ilegal
Bulgaria,1958,Ilegal
Bulgaria,1959,Ilegal
Bulgaria,1960,Ilegal
Bulgaria,1961,Ilegal
Bulgaria,1962,Ilegal
Bulgaria,1963,Ilegal
Bulgaria,1964,Ilegal
Bulgaria,1965,Ilegal
Bulgaria,1966,Ilegal
Bulgaria,1967,Ilegal
Bulgaria,1968,Legal
Bulgaria,1969,Legal
Bulgaria,1970,Legal
Bulgaria,1971,Legal
Bulgaria,1972,Legal
Bulgaria,1973,Legal
Bulgaria,1974,Legal
Bulgaria,1975,Legal
Bulgaria,1976,Legal
Bulgaria,1977,Legal
Bulgaria,1978,Legal
Bulgaria,1979,Legal
Bulgaria,1980,Legal
Bulgaria,1981,Legal
Bulgaria,1982,Legal
Bulgaria,1983,Legal
Bulgaria,1984,Legal
Bulgaria,1985,Legal
Bulgaria,1986,Legal
Bulgaria,1987,Legal
Bulgaria,1988,Legal
Bulgaria,1989,Legal
Bulgaria,1990,Legal
Bulgaria,1991,Legal
Bulgaria,1992,Legal
Bulgaria,1993,Legal
Bulgaria,1994,Legal
Bulgaria,1995,Legal
Bulgaria,1996,Legal
Bulgaria,1997,Legal
Bulgaria,1998,Legal
Bulgaria,1999,Legal
Bulgaria,2000,Legal
Bulgaria,2001,Legal
Bulgaria,2002,Legal
Bulgaria,2003,Legal
Bulgaria,2004,Legal
Bulgaria,2005,Legal
Bulgaria,2006,Legal
Bulgaria,2007,Legal
Bulgaria,2008,Legal
Bulgaria,2009,Legal
Bulgaria,2010,Legal
Bulgaria,2011,Legal
Bulgaria,2012,Legal
Bulgaria,2013,Legal
Bulgaria,2014,Legal
Bulgaria,2015,Legal
Bulgaria,2016,Legal
Bulgaria,2017,Legal
Bulgaria,2018,Legal
Bulgaria,2019,Legal
Bulgaria,2020,Legal
Bulgaria,2021,Legal
Bulgaria,2022,Legal
Bulgaria,2023,Legal
Bulgaria,2024,Legal
Burkina Faso,2024,Legal
Burundi,2009,Ilegal
Burundi,2010,Ilegal
Burundi,2011,Ilegal
Burundi,2012,Ilegal
Burundi,2013,Ilegal
Burundi,2014,Ilegal
Burundi,2015,Ilegal
Burundi,2016,Ilegal
Burundi,2017,Ilegal
Burundi,2018,Ilegal
Burundi,2019,Ilegal
Burundi,2020,Ilegal
Burundi,2021,Ilegal
Burundi,2022,Ilegal
Burundi,2023,Ilegal
Burundi,2024,Ilegal
Cambodia,2024,Legal
Cameroon,1967,Ilegal
Cameroon,1968,Ilegal
Cameroon,1969,Ilegal
Cameroon,1970,Ilegal
Cameroon,1971,Ilegal
Cameroon,1972,Ilegal
Cameroon,1973,Ilegal
Cameroon,1974,Ilegal
Cameroon,1975,Ilegal
Cameroon,1976,Ilegal
Cameroon,1977,Ilegal
Cameroon,1978,Ilegal
Cameroon,1979,Ilegal
Cameroon,1980,Ilegal
Cameroon,1981,Ilegal
Cameroon,1982,Ilegal
Cameroon,1983,Ilegal
Cameroon,1984,Ilegal
Cameroon,1985,Ilegal
Cameroon,1986,Ilegal
Cameroon,1987,Ilegal
Cameroon,1988,Ilegal
Cameroon,1989,Ilegal
Cameroon,1990,Ilegal
Cameroon,1991,Ilegal
Cameroon,1992,Ilegal
Cameroon,1993,Ilegal
Cameroon,1994,Ilegal
Cameroon,1995,Ilegal
Cameroon,1996,Ilegal
Cameroon,1997,Ilegal
Cameroon,1998,Ilegal
Cameroon,1999,Ilegal
Cameroon,2000,Ilegal
Cameroon,2001,Ilegal
Cameroon,2002,Ilegal
Cameroon,2003,Ilegal
Cameroon,2004,Ilegal
Cameroon,2005,Ilegal
Cameroon,2006,Ilegal
Cameroon,2007,Ilegal
Cameroon,2008,Ilegal
Cameroon,2009,Ilegal
Cameroon,2010,Ilegal
Cameroon,2011,Ilegal
Cameroon,2012,Ilegal
Cameroon,2013,Ilegal
Cameroon,2014,Ilegal
Cameroon,2015,Ilegal
Cameroon,2016,Ilegal
Cameroon,2017,Ilegal
Cameroon,2018,Ilegal
Cameroon,2019,Ilegal
Cameroon,2020,Ilegal
Cameroon,2021,Ilegal
Cameroon,2022,Ilegal
Cameroon,2023,Ilegal
Cameroon,2024,Ilegal
Canada,1950,Ilegal
Canada,1951,Ilegal
Canada,1952,Ilegal
Canada,1953,Ilegal
Canada,1954,Ilegal
Canada,1955,Ilegal
Canada,1956,Ilegal
Canada,1957,Ilegal
Canada,1958,Ilegal
Canada,1959,Ilegal
Canada,1960,Ilegal
Canada,1961,Ilegal
Canada,1962,Ilegal
Canada,1963,Ilegal
Canada,1964,Ilegal
Canada,1965,Ilegal
Canada,1966,Ilegal
Canada,1967,Ilegal
Canada,1968,Ilegal
Canada,1969,Legal
Canada,1970,Legal
Canada,1971,Legal
Canada,1972,Legal
Canada,1973,Legal
Canada,1974,Legal
Canada,1975,Legal
Canada,1976,Legal
Canada,1977,Legal
Canada,1978,Legal
Canada,1979,Legal
Canada,1980,Legal
Canada,1981,Legal
Canada,1982,Legal
Canada,1983,Legal
Canada,1984,Legal
Canada,1985,Legal
Canada,1986,Legal
Canada,1987,Legal
Canada,1988,Legal
Canada,1989,Legal
Canada,1990,Legal
Canada,1991,Legal
Canada,1992,Legal
Canada,1993,Legal
Canada,1994,Legal
Canada,1995,Legal
Canada,1996,Legal
Canada,1997,Legal
Canada,1998,Legal
Canada,1999,Legal
Canada,2000,Legal
Canada,2001,Legal
Canada,2002,Legal
Canada,2003,Legal
Canada,2004,Legal
Canada,2005,Legal
Canada,2006,Legal
Canada,2007,Legal
Canada,2008,Legal
Canada,2009,Legal
Canada,2010,Legal
Canada,2011,Legal
Canada,2012,Legal
Canada,2013,Legal
Canada,2014,Legal
Canada,2015,Legal
Canada,2016,Legal
Canada,2017,Legal
Canada,2018,Legal
Canada,2019,Legal
Canada,2020,Legal
Canada,2021,Legal
Canada,2022,Legal
Canada,2023,Legal
Canada,2024,Legal
Cape Verde,1950,Ilegal
Cape Verde,1951,Ilegal
Cape Verde,1952,Ilegal
Cape Verde,1953,Ilegal
Cape Verde,1954,Ilegal
Cape Verde,1955,Ilegal
Cape Verde,1956,Ilegal
Cape Verde,1957,Ilegal
Cape Verde,1958,Ilegal
Cape Verde,1959,Ilegal
Cape Verde,1960,Ilegal
Cape Verde,1961,Ilegal
Cape Verde,1962,Ilegal
Cape Verde,1963,Ilegal
Cape Verde,1964,Ilegal
Cape Verde,1965,Ilegal
Cape Verde,1966,Ilegal
Cape Verde,1967,Ilegal
Cape Verde,1968,Ilegal
Cape Verde,1969,Ilegal
Cape Verde,1970,Ilegal
Cape Verde,1971,Ilegal
Cape Verde,1972,Ilegal
Cape Verde,1973,Ilegal
Cape Verde,1974,Ilegal
Cape Verde,1975,Ilegal
Cape Verde,1976,Ilegal
Cape Verde,1977,Ilegal
Cape Verde,1978,Ilegal
Cape Verde,1979,Ilegal
Cape Verde,1980,Ilegal
Cape Verde,1981,Ilegal
Cape Verde,1982,Ilegal
Cape Verde,1983,Ilegal
Cape Verde,1984,Ilegal
Cape Verde,1985,Ilegal
Cape Verde,1986,Ilegal
Cape Verde,1987,Ilegal
Cape Verde,1988,Ilegal
Cape Verde,1989,Ilegal
Cape Verde,1990,Ilegal
Cape Verde,1991,Ilegal
Cape Verde,1992,Ilegal
Cape Verde,1993,Ilegal
Cape Verde,1994,Ilegal
Cape Verde,1995,Ilegal
Cape Verde,1996,Ilegal
Cape Verde,1997,Ilegal
Cape Verde,1998,Ilegal
Cape Verde,1999,Ilegal
Cape Verde,2000,Ilegal
Cape Verde,2001,Ilegal
Cape Verde,2002,Ilegal
Cape Verde,2003,Ilegal
Cape Verde,2004,Legal
Cape Verde,2005,Legal
Cape Verde,2006,Legal
Cape Verde,2007,Legal
Cape Verde,2008,Legal
Cape Verde,2009,Legal
Cape Verde,2010,Legal
Cape Verde,2011,Legal
Cape Verde,2012,Legal
Cape Verde,2013,Legal
Cape Verde,2014,Legal
Cape Verde,2015,Legal
Cape Verde,2016,Legal
Cape Verde,2017,Legal
Cape Verde,2018,Legal
Cape Verde,2019,Legal
Cape Verde,2020,Legal
Cape Verde,2021,Legal
Cape Verde,2022,Legal
Cape Verde,2023,Legal
Cape Verde,2024,Legal
Central African Republic,2024,Legal
Chad,1967,Legal
Chad,1968,Legal
Chad,1969,Legal
Chad,1970,Legal
Chad,1971,Legal
Chad,1972,Legal
Chad,1973,Legal
Chad,1974,Legal
Chad,1975,Legal
Chad,1976,Legal
Chad,1977,Legal
Chad,1978,Legal
Chad,1979,Legal
Chad,1980,Legal
Chad,1981,Legal
Chad,1982,Legal
Chad,1983,Legal
Chad,1984,Legal
Chad,1985,Legal
Chad,1986,Legal
Chad,1987,Legal
Chad,1988,Legal
Chad,1989,Legal
Chad,1990,Legal
Chad,1991,Legal
Chad,1992,Legal
Chad,1993,Legal
Chad,1994,Legal
Chad,1995,Legal
Chad,1996,Legal
Chad,1997,Legal
Chad,1998,Legal
Chad,1999,Legal
Chad,2000,Legal
Chad,2001,Legal
Chad,2002,Legal
Chad,2003,Legal
Chad,2004,Legal
Chad,2005,Legal
Chad,2006,Legal
Chad,2007,Legal
Chad,2008,Legal
Chad,2009,Legal
Chad,2010,Legal
Chad,2011,Legal
Chad,2012,Legal
Chad,2013,Legal
Chad,2014,Legal
Chad,2015,Legal
Chad,2016,Legal
Chad,2017,Ilegal
Chad,2018,Ilegal
Chad,2019,Ilegal
Chad,2020,Ilegal
Chad,2021,Ilegal
Chad,2022,Ilegal
Chad,2023,Ilegal
Chad,2024,Ilegal
Chile,1950,Ilegal
Chile,1951,Ilegal
Chile,1952,Ilegal
Chile,1953,Ilegal
Chile,1954,Ilegal
Chile,1955,Ilegal
Chile,1956,Ilegal
Chile,1957,Ilegal
Chile,1958,Ilegal
Chile,1959,Ilegal
Chile,1960,Ilegal
Chile,1961,Ilegal
Chile,1962,Ilegal
Chile,1963,Ilegal
Chile,1964,Ilegal
Chile,1965,Ilegal
Chile,1966,Ilegal
Chile,1967,Ilegal
Chile,1968,Ilegal
Chile,1969,Ilegal
Chile,1970,Ilegal
Chile,1971,Ilegal
Chile,1972,Ilegal
Chile,1973,Ilegal
Chile,1974,Ilegal
Chile,1975,Ilegal
Chile,1976,Ilegal
Chile,1977,Ilegal
Chile,1978,Ilegal
Chile,1979,Ilegal
Chile,1980,Ilegal
Chile,1981,Ilegal
Chile,1982,Ilegal
Chile,1983,Ilegal
Chile,1984,Ilegal
Chile,1985,Ilegal
Chile,1986,Ilegal
Chile,1987,Ilegal
Chile,1988,Ilegal
Chile,1989,Ilegal
Chile,1990,Ilegal
Chile,1991,Ilegal
Chile,1992,Ilegal
Chile,1993,Ilegal
Chile,1994,Ilegal
Chile,1995,Ilegal
Chile,1996,Ilegal
Chile,1997,Ilegal
Chile,1998,Ilegal
Chile,1999,Legal
Chile,2000,Legal
Chile,2001,Legal
Chile,2002,Legal
Chile,2003,Legal
Chile,2004,Legal
Chile,2005,Legal
Chile,2006,Legal
Chile,2007,Legal
Chile,2008,Legal
Chile,2009,Legal
Chile,2010,Legal
Chile,2011,Legal
Chile,2012,Legal
Chile,2013,Legal
Chile,2014,Legal
Chile,2015,Legal
Chile,2016,Legal
Chile,2017,Legal
Chile,2018,Legal
Chile,2019,Legal
Chile,2020,Legal
Chile,2021,Legal
Chile,2022,Legal
Chile,2023,Legal
Chile,2024,Legal
China,1950,Ilegal
China,1951,Ilegal
China,1952,Ilegal
China,1953,Ilegal
China,1954,Ilegal
China,1955,Ilegal
China,1956,Ilegal
China,1957,Ilegal
China,1958,Ilegal
China,1959,Ilegal
China,1960,Ilegal
China,1961,Ilegal
China,1962,Ilegal
China,1963,Ilegal
China,1964,Ilegal
China,1965,Ilegal
China,1966,Ilegal
China,1967,Ilegal
China,1968,Ilegal
China,1969,Ilegal
China,1970,Ilegal
China,1971,Ilegal
China,1972,Ilegal
China,1973,Ilegal
China,1974,Ilegal
China,1975,Ilegal
China,1976,Ilegal
China,1977,Ilegal
China,1978,Ilegal
China,1979,Ilegal
China,1980,Ilegal
China,1981,Ilegal
China,1982,Ilegal
China,1983,Ilegal
China,1984,Ilegal
China,1985,Ilegal
China,1986,Ilegal
China,1987,Ilegal
China,1988,Ilegal
China,1989,Ilegal
China,1990,Ilegal
China,1991,Ilegal
China,1992,Ilegal
China,1993,Ilegal
China,1994,Ilegal
China,1995,Ilegal
China,1996,Ilegal
China,1997,Legal
China,1998,Legal
China,1999,Legal
China,2000,Legal
China,2001,Legal
China,2002,Legal
China,2003,Legal
China,2004,Legal
China,2005,Legal
China,2006,Legal
China,2007,Legal
China,2008,Legal
China,2009,Legal
China,2010,Legal
China,2011,Legal
China,2012,Legal
China,2013,Legal
China,2014,Legal
China,2015,Legal
China,2016,Legal
China,2017,Legal
China,2018,Legal
China,2019,Legal
China,2020,Legal
China,2021,Legal
China,2022,Legal
China,2023,Legal
China,2024,Legal
Colombia,2000,Legal
Colombia,2001,Legal
Colombia,2002,Legal
Colombia,2003,Legal
Colombia,2004,Legal
Colombia,2005,Legal
Colombia,2006,Legal
Colombia,2007,Legal
Colombia,2008,Legal
Colombia,2009,Legal
Colombia,2010,Legal
Colombia,2011,Legal
Colombia,2012,Legal
Colombia,2013,Legal
Colombia,2014,Legal
Colombia,2015,Legal
Colombia,2016,Legal
Colombia,2017,Legal
Colombia,2018,Legal
Colombia,2019,Legal
Colombia,2020,Legal
Colombia,2021,Legal
Colombia,2022,Legal
Colombia,2023,Legal
Colombia,2024,Legal
Comoros,1982,Ilegal
Comoros,1983,Ilegal
Comoros,1984,Ilegal
Comoros,1985,Ilegal
Comoros,1986,Ilegal
Comoros,1987,Ilegal
Comoros,1988,Ilegal
Comoros,1989,Ilegal
Comoros,1990,Ilegal
Comoros,1991,Ilegal
Comoros,1992,Ilegal
Comoros,1993,Ilegal
Comoros,1994,Ilegal
Comoros,1995,Ilegal
Comoros,1996,Ilegal
Comoros,1997,Ilegal
Comoros,1998,Ilegal
Comoros,1999,Ilegal
Comoros,2000,Ilegal
Comoros,2001,Ilegal
Comoros,2002,Ilegal
Comoros,2003,Ilegal
Comoros,2004,Ilegal
Comoros,2005,Ilegal
Comoros,2006,Ilegal
Comoros,2007,Ilegal
Comoros,2008,Ilegal
Comoros,2009,Ilegal
Comoros,2010,Ilegal
Comoros,2011,Ilegal
Comoros,2012,Ilegal
Comoros,2013,Ilegal
Comoros,2014,Ilegal
Comoros,2015,Ilegal
Comoros,2016,Ilegal
Comoros,2017,Ilegal
Comoros,2018,Ilegal
Comoros,2019,Ilegal
Comoros,2020,Ilegal
Comoros,2021,Ilegal
Comoros,2022,Ilegal
Comoros,2023,Ilegal
Comoros,2024,Ilegal
Congo,2024,Legal
Costa Rica,2002,Legal
Costa Rica,2003,Legal
Costa Rica,2004,Legal
Costa Rica,2005,Legal
Costa Rica,2006,Legal
Costa Rica,2007,Legal
Costa Rica,2008,Legal
Costa Rica,2009,Legal
Costa Rica,2010,Legal
Costa Rica,2011,Legal
Costa Rica,2012,Legal
Costa Rica,2013,Legal
Costa Rica,2014,Legal
Costa Rica,2015,Legal
Costa Rica,2016,Legal
Costa Rica,2017,Legal
Costa Rica,2018,Legal
Costa Rica,2019,Legal
Costa Rica,2020,Legal
Costa Rica,2021,Legal
Costa Rica,2022,Legal
Costa Rica,2023,Legal
Costa Rica,2024,Legal
Cote d'Ivoire,2024,Legal
Croatia,1950,Ilegal
Croatia,1951,Ilegal
Croatia,1952,Ilegal
Croatia,1953,Ilegal
Croatia,1954,Ilegal
Croatia,1955,Ilegal
Croatia,1956,Ilegal
Croatia,1957,Ilegal
Croatia,1958,Ilegal
Croatia,1959,Ilegal
Croatia,1960,Ilegal
Croatia,1961,Ilegal
Croatia,1962,Ilegal
Croatia,1963,Ilegal
Croatia,1964,Ilegal
Croatia,1965,Ilegal
Croatia,1966,Ilegal
Croatia,1967,Ilegal
Croatia,1968,Ilegal
Croatia,1969,Ilegal
Croatia,1970,Ilegal
Croatia,1971,Ilegal
Croatia,1972,Ilegal
Croatia,1973,Ilegal
Croatia,1974,Ilegal
Croatia,1975,Ilegal
Croatia,1976,Ilegal
Croatia,1977,Legal
Croatia,1978,Legal
Croatia,1979,Legal
Croatia,1980,Legal
Croatia,1981,Legal
Croatia,1982,Legal
Croatia,1983,Legal
Croatia,1984,Legal
Croatia,1985,Legal
Croatia,1986,Legal
Croatia,1987,Legal
Croatia,1988,Legal
Croatia,1989,Legal
Croatia,1990,Legal
Croatia,1991,Legal
Croatia,1992,Legal
Croatia,1993,Legal
Croatia,1994,Legal
Croatia,1995,Legal
Croatia,1996,Legal
Croatia,1997,Legal
Croatia,1998,Legal
Croatia,1999,Legal
Croatia,2000,Legal
Croatia,2001,Legal
Croatia,2002,Legal
Croatia,2003,Legal
Croatia,2004,Legal
Croatia,2005,Legal
Croatia,2006,Legal
Croatia,2007,Legal
Croatia,2008,Legal
Croatia,2009,Legal
Croatia,2010,Legal
Croatia,2011,Legal
Croatia,2012,Legal
Croatia,2013,Legal
Croatia,2014,Legal
Croatia,2015,Legal
Croatia,2016,Legal
Croatia,2017,Legal
Croatia,2018,Legal
Croatia,2019,Legal
Croatia,2020,Legal
Croatia,2021,Legal
Croatia,2022,Legal
Croatia,2023,Legal
Croatia,2024,Legal
Cuba,1950,Ilegal
Cuba,1951,Ilegal
Cuba,1952,Ilegal
Cuba,1953,Ilegal
Cuba,1954,Ilegal
Cuba,1955,Ilegal
Cuba,1956,Ilegal
Cuba,1957,Ilegal
Cuba,1958,Ilegal
Cuba,1959,Ilegal
Cuba,1960,Ilegal
Cuba,1961,Ilegal
Cuba,1962,Ilegal
Cuba,1963,Ilegal
Cuba,1964,Ilegal
Cuba,1965,Ilegal
Cuba,1966,Ilegal
Cuba,1967,Ilegal
Cuba,1968,Ilegal
Cuba,1969,Ilegal
Cuba,1970,Ilegal
Cuba,1971,Ilegal
Cuba,1972,Ilegal
Cuba,1973,Ilegal
Cuba,1974,Ilegal
Cuba,1975,Ilegal
Cuba,1976,Ilegal
Cuba,1977,Ilegal
Cuba,1978,Ilegal
Cuba,1979,Legal
Cuba,1980,Legal
Cuba,1981,Legal
Cuba,1982,Legal
Cuba,1983,Legal
Cuba,1984,Legal
Cuba,1985,Legal
Cuba,1986,Legal
Cuba,1987,Legal
Cuba,1988,Legal
Cuba,1989,Legal
Cuba,1990,Legal
Cuba,1991,Legal
Cuba,1992,Legal
Cuba,1993,Legal
Cuba,1994,Legal
Cuba,1995,Legal
Cuba,1996,Legal
Cuba,1997,Legal
Cuba,1998,Legal
Cuba,1999,Legal
Cuba,2000,Legal
Cuba,2001,Legal
Cuba,2002,Legal
Cuba,2003,Legal
Cuba,2004,Legal
Cuba,2005,Legal
Cuba,2006,Legal
Cuba,2007,Legal
Cuba,2008,Legal
Cuba,2009,Legal
Cuba,2010,Legal
Cuba,2011,Legal
Cuba,2012,Legal
Cuba,2013,Legal
Cuba,2014,Legal
Cuba,2015,Legal
Cuba,2016,Legal
Cuba,2017,Legal
Cuba,2018,Legal
Cuba,2019,Legal
Cuba,2020,Legal
Cuba,2021,Legal
Cuba,2022,Legal
Cuba,2023,Legal
Cuba,2024,Legal
Cyprus,1950,Ilegal
Cyprus,1951,Ilegal
Cyprus,1952,Ilegal
Cyprus,1953,Ilegal
Cyprus,1954,Ilegal
Cyprus,1955,Ilegal
Cyprus,1956,Ilegal
Cyprus,1957,Ilegal
Cyprus,1958,Ilegal
Cyprus,1959,Ilegal
Cyprus,1960,Ilegal
Cyprus,1961,Ilegal
Cyprus,1962,Ilegal
Cyprus,1963,Ilegal
Cyprus,1964,Ilegal
Cyprus,1965,Ilegal
Cyprus,1966,Ilegal
Cyprus,1967,Ilegal
Cyprus,1968,Ilegal
Cyprus,1969,Ilegal
Cyprus,1970,Ilegal
Cyprus,1971,Ilegal
Cyprus,1972,Ilegal
Cyprus,1973,Ilegal
Cyprus,1974,Ilegal
Cyprus,1975,Ilegal
Cyprus,1976,Ilegal
Cyprus,1977,Ilegal
Cyprus,1978,Ilegal
Cyprus,1979,Ilegal
Cyprus,1980,Ilegal
Cyprus,1981,Ilegal
Cyprus,1982,Ilegal
Cyprus,1983,Ilegal
Cyprus,1984,Ilegal
Cyprus,1985,Ilegal
Cyprus,1986,Ilegal
Cyprus,1987,Ilegal
Cyprus,1988,Ilegal
Cyprus,1989,Ilegal
Cyprus,1990,Ilegal
Cyprus,1991,Ilegal
Cyprus,1992,Ilegal
Cyprus,1993,Ilegal
Cyprus,1994,Ilegal
Cyprus,1995,Ilegal
Cyprus,1996,Ilegal
Cyprus,1997,Ilegal
Cyprus,1998,Legal
Cyprus,1999,Legal
Cyprus,2000,Legal
Cyprus,2001,Legal
Cyprus,2002,Legal
Cyprus,2003,Legal
Cyprus,2004,Legal
Cyprus,2005,Legal
Cyprus,2006,Legal
Cyprus,2007,Legal
Cyprus,2008,Legal
Cyprus,2009,Legal
Cyprus,2010,Legal
Cyprus,2011,Legal
Cyprus,2012,Legal
Cyprus,2013,Legal
Cyprus,2014,Legal
Cyprus,2015,Legal
Cyprus,2016,Legal
Cyprus,2017,Legal
Cyprus,2018,Legal
Cyprus,2019,Legal
Cyprus,2020,Legal
Cyprus,2021,Legal
Cyprus,2022,Legal
Cyprus,2023,Legal
Cyprus,2024,Legal
Czechia,1962,Legal
Czechia,1963,Legal
Czechia,1964,Legal
Czechia,1965,Legal
Czechia,1966,Legal
Czechia,1967,Legal
Czechia,1968,Legal
Czechia,1969,Legal
Czechia,1970,Legal
Czechia,1971,Legal
Czechia,1972,Legal
Czechia,1973,Legal
Czechia,1974,Legal
Czechia,1975,Legal
Czechia,1976,Legal
Czechia,1977,Legal
Czechia,1978,Legal
Czechia,1979,Legal
Czechia,1980,Legal
Czechia,1981,Legal
Czechia,1982,Legal
Czechia,1983,Legal
Czechia,1984,Legal
Czechia,1985,Legal
Czechia,1986,Legal
Czechia,1987,Legal
Czechia,1988,Legal
Czechia,1989,Legal
Czechia,1990,Legal
Czechia,1991,Legal
Czechia,1992,Legal
Czechia,1993,Legal
Czechia,1994,Legal
Czechia,1995,Legal
Czechia,1996,Legal
Czechia,1997,Legal
Czechia,1998,Legal
Czechia,1999,Legal
Czechia,2000,Legal
Czechia,2001,Legal
Czechia,2002,Legal
Czechia,2003,Legal
Czechia,2004,Legal
Czechia,2005,Legal
Czechia,2006,Legal
Czechia,2007,Legal
Czechia,2008,Legal
Czechia,2009,Legal
Czechia,2010,Legal
Czechia,2011,Legal
Czechia,2012,Legal
Czechia,2013,Legal
Czechia,2014,Legal
Czechia,2015,Legal
Czechia,2016,Legal
Czechia,2017,Legal
Czechia,2018,Legal
Czechia,2019,Legal
Czechia,2020,Legal
Czechia,2021,Legal
Czechia,2022,Legal
Czechia,2023,Legal
Czechia,2024,Legal
Democratic Republic of Congo,1950,Legal
Democratic Republic of Congo,1951,Legal
Democratic Republic of Congo,1952,Legal
Democratic Republic of Congo,1953,Legal
Democratic Republic of Congo,1954,Legal
Democratic Republic of Congo,1955,Legal
